9.803346097496991263e+00,3.723339373919851703e+00,8.822777073744327847e-01,2.694962610186644181e-01,9.420545758366069555e-02,6.164005312422110062e-03
5.188749255299145879e+00,6.738596421365407707e+00,1.593643089793222556e+00,3.978622851974035757e-01,1.122748274200785906e-01,6.777665566916292114e-03
5.178318633573773866e+00,5.013526408476732144e+00,2.769887827016694004e+00,7.442886457921874532e-01,1.651731843427551027e-01,1.144931315546299753e-02
2.609030524120620420e+00,2.581122781845331726e+00,1.235550713515477739e+00,1.394940644145737929e+00,3.466347830047442069e-01,1.392323651853738173e-02
1.512999372685330801e+00,1.492812136039577409e+00,6.537685788346186966e-01,8.120694905327372481e-01,7.738975138767593132e-01,4.492603053601395419e-02
1.510304991363178306e+00,1.248126769260011537e+00,6.488648161679850812e-01,4.095717459434309871e-01,6.154625588394722069e-01,6.877393542592177833e-02
