3.155164021463602975e+00,2.324194990581154308e-01,6.057039402013413010e-02,9.583076446007655555e-03,5.380576385929754712e-04,3.691681977441301524e-05
7.002541642921885634e-01,1.748478330094123678e-01,3.574870682672944000e-02,7.565523692188440459e-03,2.801509733710582945e-04,1.178536731495798375e-05
1.412230843228505783e+00,1.890557331390765317e-01,7.526115225415114240e-02,1.408258079495207891e-02,5.912090357168964380e-04,5.287252694139423718e-05
3.777789959673837905e-01,8.022964035087742918e-02,2.813847217981123652e-02,3.134267541328806389e-02,6.230431165410453380e-03,1.504312541623382164e-05
2.539854315093946491e-02,2.246189092632336348e-02,3.370979005296431685e-02,1.362106581340148323e-02,1.664527195268763679e-02,2.064163406426676103e-03
4.854446079816753662e-02,1.480901201832460429e-03,4.698519424628664063e-42,3.050737133582716416e-47,1.020429999999999684e-80,1.147934034028354663e-113
