2.141932836773996485e+00,1.126859206710649319e+00,2.088009785176117850e-01,4.037113676211957769e-02,8.952828954756644753e-03,6.280661268457046623e-04
1.860483437736778267e+00,1.105331635198365525e+00,1.247264580834235859e-01,4.842761210875651950e-02,1.378689644095676403e-02,9.487919688201375485e-04
1.713498406739146773e+00,5.215182512331011377e-01,8.497452264487743712e-01,1.783954893316320178e-01,2.406770914943313910e-02,2.780122158812819554e-03
1.313736294710466268e+00,6.541743581854109202e-01,3.007375997752801955e-01,6.958297634728745074e-01,9.311403214943030082e-02,1.198275304863462114e-03
1.057386251692312484e+00,6.636995020440860094e-01,2.190088412570157239e-01,2.404798772520424788e-01,4.209980795321073277e-01,2.591814936022988208e-02
1.195847828748971553e+00,7.052012961855878004e-01,3.769761159151434615e-01,1.086669133246415814e-01,3.753285232228484314e-01,5.241194260280676587e-02
