2.160940833918119086e+00,2.164117384279739209e+00,5.208587543802141617e+00
5.973413405271148502e-01,8.146970087503424551e+00,6.368796250307847906e+00
3.433574167447093761e-01,2.039131831908199910e+00,1.047140488250088275e+01
