1.165736696254093374e+00,1.671984305038346497e+00,4.765584157707560387e+00
4.296825631122049849e-01,4.431817189121405320e+00,5.352504942195955628e+00
2.954432427775591230e-01,1.436503736454499691e+00,9.819264446229043486e+00
