8.866652944409058046e-01,1.070654501030550376e+00,2.454188827425370645e-01,2.981930532260214373e-02,9.477216849237641978e-06,1.910344606497247381e-07
1.390875504040997690e+00,3.636492827591960797e+00,9.175095219863567131e-01,9.145654493312935229e-02,1.652372021480147754e-05,1.196928624913467008e-06
9.262055651243203958e-01,2.736761088631598504e+00,1.008552923617964892e+00,1.082693303760682291e-01,1.859194850699474386e-05,1.454166878788710396e-06
1.929039138649654428e-01,5.410547296157032227e-01,2.127622866355403930e-01,2.850711998556220220e-02,2.750643851371520162e-05,2.227604336436865840e-06
7.864308280134902826e-05,1.631690487809779372e-04,5.585805541633602283e-05,3.843735176898997247e-05,2.779901924749387715e-05,2.772660785817078569e-06
8.440828345915750896e-05,1.763606702563242366e-04,1.273604628451826419e-05,8.666113830779739044e-06,1.617086169220260181e-06,1.437136489425428791e-43
